OrderNumber,OrderDate,ItemID,Seller,ItemName,ItemPrice,Currency,Quantity,OrderTotal,OrderNotes,TrackingNumber,Image,View Order Detail
05-12831-60735,"Mar 13, 2025",187040948405,surplusspectra,Lot of 8 Mix 3TB 3.5'' SATA HDD Hard Drives,74.61,USD,1,US $74.61,,,https://i.ebayimg.com/images/g/wDQAAOSwF65n0xBX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187040948405&txnId=10070696743705&txnDate=2025-03-14T00:38:32Z
07-12827-02836,"Mar 13, 2025",383582151728,coolgo2021,F3YGT Battery For Dell Latitude 12 13 14 E7280 E7480 7480 7490 7380 7390 DM3WC,18.45,USD,1,US $18.45,,,https://i.ebayimg.com/images/g/npAAAOSwVmJe30Pq/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=383582151728&txnId=10075566948907&txnDate=2025-03-13T16:09:22Z
26-12800-80414,"Mar 12, 2025",365072930626,huhou_direct,Small Micro ATX Gaming Office Kid Computer PC Case AMD Intel Support M-ATX ITX,32.99,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/2UQAAOSwODdlqKrp/s-l500.jpg,https://www.ebay.com/sch/huhou_direct/m.html?ssPageName=
08-12822-14889,"Mar 12, 2025",286403998554,mozynbuys,Synology DS416  - 4 bay NAS DiskStation - Black Untested & Missing Power Cable,99.99,USD,1,US $99.99,,,https://i.ebayimg.com/images/g/IJ8AAeSwxohn0RuG/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=286403998554&txnId=10070503063008&txnDate=2025-03-12T19:27:29Z
26-12799-51969,"Mar 12, 2025",187035422323,surplusspectra,Western Digital WD RED WD60EFRX 6TB SATA 3.5'' HDD Hard Drives,49.19,USD,1,US $49.19,,,https://i.ebayimg.com/images/g/gMMAAOSwELln0FJk/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187035422323&txnId=10070293329326&txnDate=2025-03-12T16:02:30Z
19-12806-20117,"Mar 11, 2025",126155454492,jamestronix,MSI Nvidia GeForce RTX 3060 VENTUS 2X 8G OC 8GB Graphics Card GPU,234.97,USD,1,US $234.97,,,https://i.ebayimg.com/images/g/5bcAAOSwA6NlOmd9/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126155454492&txnId=10070705519119&txnDate=2025-03-12T03:10:38Z
25-12795-00871,"Mar 10, 2025",176912080144,gonzalez.global,HP EliteDesk 800 G4 Intel core I7-8700 3.2 GHz 16 GB ram 512 GB M.2/Win 10,200.84,USD,2,US $200.84,,,https://i.ebayimg.com/images/g/gjsAAOSwQ6Bnz1bs/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=176912080144&txnId=10070260167925&txnDate=2025-03-11T05:04:01Z
24-12810-31544,"Mar 10, 2025",126907664626,reservertech,SR2N7 Intel Xeon e5-2680 v4 CPU processor 2.40ghz 14-core 35mb 120w LGA 2011-3,30.0,USD,2,US $30.00,,,https://i.ebayimg.com/images/g/J64AAOSwXDVnmYcK/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126907664626&txnId=10070426498624&txnDate=2025-03-11T01:13:39Z
14-12807-48666,"Mar 10, 2025",126505591442,reservertech,DELL POWEREDGE R730 8SFF BAREBONE SERVER 2xHSK 2x PSU H330 NO RAM NO HDD,140.0,USD,1,US $140.00,,,https://i.ebayimg.com/images/g/sTIAAOSwrVpmV41u/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126505591442&txnId=10070710067014&txnDate=2025-03-11T00:16:19Z
12-12809-67375,"Mar 10, 2025",156053562075,maleloandcompany,FUJI LTO-5 Tape Cartridge #16310732 Ultrium Storage Backup Tape - New,14.99,USD,1,US $14.99,,,https://i.ebayimg.com/images/g/WhwAAOSwgG5bpAzE/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156053562075&txnId=10070753872012&txnDate=2025-03-10T22:27:51Z
14-12798-46486,"Mar 08, 2025",365272143515,techrec-recycling,Lot of 10 65W HP Charger AC Adapter BIG Tip 19.5V 3.33A 7.4mm Genuine OEM,35.0,USD,1,US $35.00,,,https://i.ebayimg.com/images/g/-AAAAOSwujtnUQPh/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=365272143515&txnId=10070649609914&txnDate=2025-03-09T00:03:42Z
03-12811-52228,"Mar 08, 2025",356646094672,brason872,Lot of 10- Various brands of 512 GB SSD hard drives,190.0,USD,1,US $190.00,,,https://i.ebayimg.com/images/g/sxgAAeSw1KpnzH3D/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Lot+of+10-+Various+brands+of+512+GB+SSD+hard+drives&_id=356646094672&
15-12794-18606,"Mar 07, 2025",335813264028,fife_wa_electronics,IBM LTO-5 Ultrium 5-H Tape Drive Loader Drive 46X6073 #69,140.0,USD,1,US $140.00,,,https://i.ebayimg.com/images/g/aZsAAOSwRsNnr9Mf/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=335813264028&txnId=10070634757915&txnDate=2025-03-08T05:24:37Z
21-12786-62415,"Mar 07, 2025",256844924995,gearsoftreasurellc,DELL PRECISION 3630 TOWER | INTEL CORE I7-9700 3 GHZ | 256GB | 8 GB | WIN11P,200.0,USD,1,US $200.00,,,https://i.ebayimg.com/images/g/d-wAAeSwAvZnwi1k/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=256844924995&txnId=10075519756721&txnDate=2025-03-08T03:47:01Z
22-12781-06067,"Mar 06, 2025",126582878663,reservertech,DELL POWEREDGE R630 8SFF 2x 8 CORE E5-2640V3 2.6GHz H330 NO RAM NO HDD,115.0,USD,1,US $115.00,,,https://i.ebayimg.com/images/g/rYwAAOSwTPtmmVj-/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126582878663&txnId=10070577371522&txnDate=2025-03-06T23:42:53Z
21-12781-63031,"Mar 06, 2025",126876726221,aplera,Dell 0XYT17  0942V6 Intel X520-DA2 Dual Port 10G SFP+ PCIe  with low profile,13.99,USD,1,US $13.99,,,https://i.ebayimg.com/images/g/FUoAAOSw8ANngX-n/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126876726221&txnId=10075491112621&txnDate=2025-03-06T21:42:33Z
09-12796-22972,"Mar 06, 2025",167282050218,davesells17,NEW GENUINE HP LTO-4 Ultrium RW Data Cartridges C7974A 1.6TB ,8.5,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/ppkAAOSwTatnmjZF/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=NEW+GENUINE+HP+LTO-4+Ultrium+RW+Data+Cartridges+C7974A+1.6TB+&_id=167282050218&
22-12779-74040,"Mar 06, 2025",326368889532,pistolshrimps,HP Enterprise - RDX 1TB Removable Disk Cartridge in case,120.0,USD,3,US $120.00,,,https://i.ebayimg.com/images/g/lW8AAOSw93VnWcsa/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=326368889532&txnId=10070569844222&txnDate=2025-03-06T17:33:38Z
25-12774-99249,"Mar 06, 2025",274291633169,phoneacc8,10X LOT DP Displayport Male to HDMI Female Cable Converter Adapter for PC HPDELL,27.29,USD,1,US $27.29,,,https://i.ebayimg.com/images/g/I0QAAOSwzz5escH7/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=274291633169&txnId=10070144120625&txnDate=2025-03-06T11:59:10Z
08-12792-62083,"Mar 05, 2025",187019949838,surplusspectra,"Lot of 3 Mixed Brand SATA 800GB 2.5"" Internal SSD Solid State Drive",94.29,USD,1,US $94.29,,,https://i.ebayimg.com/images/g/RqQAAOSwp7lnyHfG/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187019949838&txnId=10070333099708&txnDate=2025-03-05T19:12:30Z
18-12777-76255,"Mar 04, 2025",235990012649,diden69,Nvidia GeForce GTX 1070 - P/N: 08G-P4-6173-KB,94.67,USD,1,US $94.67,,,https://i.ebayimg.com/images/g/PYkAAeSwb5dnx3bu/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=235990012649&txnId=10073556974218&txnDate=2025-03-05T00:51:22Z
03-12795-58901,"Mar 04, 2025",205333375620,lil412s,MSI NVIDIA GeForce RTX 3060 VENTUS 2X OC 12 GB GDDR6 Graphics Card,219.88,USD,1,US $219.88,,,https://i.ebayimg.com/images/g/oFMAAeSwNLVnx4FO/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=MSI+NVIDIA+GeForce+RTX+3060+VENTUS+2X+OC+12+GB+GDDR6+Graphics+Card&_id=205333375620&
16-12779-99260,"Mar 04, 2025",316441492540,chwa6089,Gygabyte GeForce GTX 1660 TI OC 6G GDDR6 Video Card (GV-N166TOC-6GD),101.52,USD,1,US $101.52,,,https://i.ebayimg.com/images/g/rCkAAOSwV2Rnx4m7/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=316441492540&txnId=10070551608216&txnDate=2025-03-05T00:17:18Z
11-12785-99029,"Mar 04, 2025",365439728206,davisc_6,HP NVIDIA GeForce RTX 2060 6GB GDDR6 Graphics Card (L34259-001),120.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/3sUAAeSwmldnx4c1/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=HP+NVIDIA+GeForce+RTX+2060+6GB+GDDR6+Graphics+Card+%28L34259-001%29&_id=365439728206&
22-12772-74326,"Mar 04, 2025",395809398007,cwl622,"LOT OF 10, Samsung 512GB SSD 2280 M.2 NVMe Gen 4x4 PM9B1 MZ-VL45120 - New Pull",329.0,USD,1,US $312.55,,,https://i.ebayimg.com/images/g/f0QAAOSwMnlnEuDp/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=395809398007&txnId=10070530004522&txnDate=2025-03-04T23:33:51Z
13-12783-67000,"Mar 04, 2025",365383997647,techredo-recharge,Lot of (5) Mixed Major Brand 1TB NVMe M.2 2280 SSD Solid State Drives -Tested,250.0,USD,1,US $250.00,,,https://i.ebayimg.com/images/g/~zQAAOSw~o5npiX1/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=365383997647&txnId=10071853149313&txnDate=2025-03-04T22:58:05Z
16-12778-90046,"Mar 04, 2025",187016856959,surplusspectra,Lenovo ThinkCentre M70c i5-10400 2.9GHz 8GB NO OS NO HDD Desktop PC,114.79,USD,1,US $114.79,,,https://i.ebayimg.com/images/g/fP0AAOSwD7Jnxx9I/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187016856959&txnId=10070544746216&txnDate=2025-03-04T19:07:13Z
02-12793-34628,"Mar 03, 2025",276738378748,minnesotatek,FENVI 600Mbps Mini USB WiFi Bluetooth Adapter Dual Band 2.4G 5Ghz Wireless Card,31.96,USD,4,US $31.96,,,https://i.ebayimg.com/images/g/DqMAAOSw5Wtnp~IX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=276738378748&txnId=10070517840202&txnDate=2025-03-04T03:59:50Z
20-12766-96423,"Mar 02, 2025",376037439674,minnesotacomputers,Nvidia GeForce GTX 1080 8GB GDDR5X PCIe Graphics Card Dell P/N: 0XHY8P Tested,89.99,USD,1,US $89.99,,,https://i.ebayimg.com/images/g/1BUAAOSwCxtnwj-8/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=376037439674&txnId=10070217686620&txnDate=2025-03-03T05:01:22Z
09-12780-02678,"Mar 02, 2025",376037442660,minnesotacomputers,Nvidia GeForce RTX 2060 6GB GDDR6 PCIe Graphics Card Dell P/N: 06CTH3 Tested,129.99,USD,1,US $129.99,,,https://i.ebayimg.com/images/g/9kQAAOSwuHFnwj-H/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=376037442660&txnId=10070200258209&txnDate=2025-03-03T05:00:10Z
24-12775-51228,"Mar 02, 2025",297075943721,edavance987,"Zotac RTX 2070 8GB, AMD Ryzen 7 2700X, DDR 4 2400 2x 8 GB, and 600W PS All Works",212.58,USD,1,US $212.58,,,https://i.ebayimg.com/images/g/OBsAAOSwluZnxKDs/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=297075943721&txnId=10070226213024&txnDate=2025-03-02T21:50:36Z
05-12783-94554,"Mar 02, 2025",187002636346,surplusspectra,Lot of 5 Mixed Brand Model 256GB SATA M.2 SSD Solid State Drive,57.4,USD,1,US $57.40,,,https://i.ebayimg.com/images/g/XXIAAOSw1spnwikB/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187002636346&txnId=10070422725505&txnDate=2025-03-02T21:40:36Z
13-12772-12259,"Mar 02, 2025",297073802270,dmmresellers,dell optiplex 5060 sff i7-8700 (NO RAM OR HDD) FAILED POWER SUPPLY,70.0,USD,1,US $30.00,,,https://i.ebayimg.com/images/g/F74AAeSwEJlnw8rv/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=dell+optiplex+5060+sff+i7-8700+%28NO+RAM+OR+HDD%29+FAILED+POWER+SUPPLY&_id=297073802270&
09-12775-49582,"Mar 01, 2025",326396387206,synergyindustrial,"Dell Latitude 5290 2-in-1, 12.3"", i7-8th Gen 256GB SSD, 16GB RAM-BLACK",149.99,USD,1,US $149.99,,,https://i.ebayimg.com/images/g/RakAAOSw~7BnvNxj/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=326396387206&txnId=10070172956709&txnDate=2025-03-02T04:06:35Z
05-12780-82968,"Mar 01, 2025",285747605369,murshcomstore,Nvidia full Height ATX high-profile bracket Quadro K1200 P600 P620 P1000 NVS 510,6.89,USD,1,US $6.89,,,https://i.ebayimg.com/images/g/0m0AAOSwLZVmoDs5/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=285747605369&txnId=10070404028405&txnDate=2025-03-02T04:04:02Z
09-12775-47623,"Mar 01, 2025",256837133594,gearsoftreasurellc,DELL PRECISION 3630 TOWER | INTEL CORE I7-8700 3.2GHZ | 256GB 32GB NVIDIA P1000,235.0,USD,1,US $235.00,,,https://i.ebayimg.com/images/g/YBkAAeSwTHpnwh-N/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=256837133594&txnId=10070172841609&txnDate=2025-03-02T03:56:45Z
05-12780-60326,"Mar 01, 2025",396253467648,tech2_4sale,Dell XPS 8930 Tower Intel i7-8700 16GB RAM 256GB SSD WIN 11 w/ Power cord,240.0,USD,1,US $240.00,,,https://i.ebayimg.com/images/g/AD0AAOSwedRnwHxM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=396253467648&txnId=10070402656205&txnDate=2025-03-02T02:21:59Z
13-12770-39471,"Mar 01, 2025",126863464247,reservertech,DELL POWEREDGE R720 8LFF 2x 6 CORE E5-2630 2.3GHz 16GB RAM H710 NO HDD,260.0,USD,2,US $260.00,,,https://i.ebayimg.com/images/g/G18AAOSwZ2tndwMF/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126863464247&txnId=10071765950313&txnDate=2025-03-01T23:27:49Z
21-12758-20304,"Mar 01, 2025",365409216101,beaconfullfil0,Dell PowerEdge R720 Server Intel Xeon - Server only,169.95,USD,1,US $85.95,,,https://i.ebayimg.com/images/g/n6QAAeSweE5nthPE/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+PowerEdge+R720+Server+Intel+Xeon+-+Server+only&_id=365409216101&
19-12759-91746,"Feb 28, 2025",316411554224,carp-1395,EVGA NVIDIA GeForce RTX 2060 6GB GDDR6 Graphics Card (06G-P4-2066-KR),127.16,USD,1,US $127.16,,,https://i.ebayimg.com/images/g/xXQAAeSwH6lnwomO/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=316411554224&txnId=10070404696019&txnDate=2025-03-01T04:56:15Z
02-12780-33497,"Feb 28, 2025",396254009718,blessedpathtech,"LOT OF (10) MIXED BRANDS 256GB M.2 SATA SSD 80mm Solid State Drives,Tested.",220.0,USD,2,US $220.00,,,https://i.ebayimg.com/images/g/8cwAAeSwbABnu81G/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=396254009718&txnId=10070441339402&txnDate=2025-03-01T04:11:20Z
05-12772-03776,"Feb 27, 2025",387558356096,pcs-for-people-chicago,Lot of 10 BRYDGE STONE C USB-C DOCKING STATIONS (BRYSTONECBB) New,59.46,USD,1,US $59.46,,,https://i.ebayimg.com/images/g/C-IAAOSwpbVnImDD/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387558356096&txnId=10070353180905&txnDate=2025-02-27T23:06:09Z
16-12757-72519,"Feb 27, 2025",126965444652,wazno,MSI RTX 2070  8GB GAMING Z Graphics Card | 4K & VR READY!,189.94,USD,1,US $179.94,,,https://i.ebayimg.com/images/g/JxcAAOSwJM5fTXJz/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126965444652&txnId=10070406532716&txnDate=2025-02-27T19:40:22Z
23-12746-65145,"Feb 26, 2025",326463109078,frankd6772,Origin Chronos Gaming PC i7-8700K /32GB DDR4 /512SSD/4TB HDD GTX-1080 WIFI NO OS,318.32,USD,1,US $143.32,,,https://i.ebayimg.com/images/g/A74AAeSwgk9nv2RD/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Origin+Chronos+Gaming+PC+i7-8700K+%2F32GB+DDR4+%2F512SSD%2F4TB+HDD+GTX-1080+WIFI+NO+OS&_id=326463109078&
19-12750-03743,"Feb 26, 2025",116496530830,wazno,New!! MSI GeForce GTX 1070 Ti GAMING 8G 8GB GDDR5 Graphics Card,134.99,USD,1,US $134.99,,,https://i.ebayimg.com/images/g/t~8AAOSwZy5nvizZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=116496530830&txnId=10070342437719&txnDate=2025-02-26T20:28:09Z
10-12760-47862,"Feb 26, 2025",146415755389,whaza-vintagehub,PNY Technologies Nvidia GeForce RTX 3060 12GB XLR8 Gaming RGB Graphics Card,236.45,USD,1,US $236.45,,,https://i.ebayimg.com/images/g/5YkAAOSwrmdnvvOD/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146415755389&txnId=10070405258610&txnDate=2025-02-26T19:45:34Z
23-12741-75651,"Feb 25, 2025",267170912624,mystoreb55,Dell PowerEdge R630 Server 2x Intel Xeon E5-2620v4 128GB DDR4 RAM 3x 480GB SSD ,350.0,USD,1,US $350.00,,,https://i.ebayimg.com/images/g/thIAAOSwJQJnvjSK/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267170912624&txnId=10070312578623&txnDate=2025-02-26T00:12:56Z
17-12747-50763,"Feb 25, 2025",387993389631,mystoreb55,"Lot of 10 512GB SATA SSD 2.5"" Solid State Drives Mix Major Brand",240.0,USD,1,US $240.00,,,https://i.ebayimg.com/images/g/gSEAAOSwO1JngV6B/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387993389631&txnId=10070348396217&txnDate=2025-02-25T17:39:31Z
25-12737-99040,"Feb 25, 2025",267169795041,mystoreb55,"Lot of 10 250GB 2.5"" SSD SATA Mix Major Brands Solid State Drives",130.0,USD,1,US $130.00,,,https://i.ebayimg.com/images/g/4nYAAOSwpzdngWDY/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267169795041&txnId=10069931457725&txnDate=2025-02-25T17:20:13Z
25-12737-99039,"Feb 25, 2025",267169789953,mystoreb55,"Lot of 10 240GB 2.5"" SSD SATA Mix Major Brands Solid State Laptop Drives Tested",130.0,USD,1,US $130.00,,,https://i.ebayimg.com/images/g/HhEAAOSw7p1nvLh~/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267169789953&txnId=10069931457625&txnDate=2025-02-25T17:20:11Z
12-12751-67168,"Feb 24, 2025",316383969506,heatse98,Dell Optiplex 7070 Micro i7-8700 16GB RAM 130W PWR Supply No HD No OS No WiFi,109.72,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/7jUAAeSwbTxnvT~M/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Dell+Optiplex+7070+Micro+i7-8700+16GB+RAM+130W+PWR+Supply+No+HD+No+OS+No+WiFi&_id=316383969506&
02-12757-87940,"Feb 23, 2025",256820910310,mumboards,GAMING PC MATX + i7-9700 + 32GB DDR4 + RTX 2070 + 1TB NVMe + 2TB HDD + WIN 11 PR,549.0,USD,1,US $549.00,,,https://i.ebayimg.com/images/g/U1QAAOSw-xlns5Sk/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=256820910310&txnId=10070312516902&txnDate=2025-02-23T23:38:31Z
06-12744-92002,"Feb 21, 2025",186980133821,surplusspectra,Lot of 7 Mix 3TB 3.5'' SATA HDD Hard Drives,85.99,USD,1,US $85.99,,,https://i.ebayimg.com/images/g/xtgAAOSwwA5nuKqG/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186980133821&txnId=10070885495206&txnDate=2025-02-21T20:39:08Z
02-12749-67205,"Feb 21, 2025",186980440728,surplusspectra,Lot of 10 HGST 4TB 3.5'' SAS HDD Hard Drives,140.99,USD,1,US $140.99,,,https://i.ebayimg.com/images/g/fDgAAOSwFNhnuMW1/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186980440728&txnId=10070263999402&txnDate=2025-02-21T20:30:13Z
07-12742-23743,"Feb 21, 2025",186979405099,surplusspectra,Dell Inspiron 3670 Tower i5-8400 2.8GHz 12GB 512GB SSD WIN11 Desktop PC,99.99,USD,1,US $99.99,,,https://i.ebayimg.com/images/g/beQAAOSwrlZnuHeK/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186979405099&txnId=10075077526407&txnDate=2025-02-21T14:30:59Z
17-12728-69323,"Feb 20, 2025",335823174786,robertst108,"Dell Optiplex 3060 SFF Core i7-8700 No RAM, No Drive, No OS PARTS REPAIR",70.0,USD,1,US $70.00,,,https://i.ebayimg.com/images/g/jCEAAOSwDGhnt7EI/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=335823174786&txnId=10070224285917&txnDate=2025-02-21T02:53:45Z
03-12739-94042,"Feb 19, 2025",267163491312,mystoreb55,LOT OF 10- 512GB SATA 2280 M.2 SSD Solid State Drives MIX Brand,230.0,USD,1,US $230.00,,,https://i.ebayimg.com/images/g/vocAAOSwU59ntPSM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267163491312&txnId=10070815358603&txnDate=2025-02-19T19:58:51Z
06-12732-73577,"Feb 18, 2025",186965975966,surplusspectra,Ubiquiti Networks Unifi Switch 24 500w,115.61,USD,1,US $115.61,,,https://i.ebayimg.com/images/g/HgoAAOSwpDNntInO/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186965975966&txnId=10070815931406&txnDate=2025-02-18T21:08:00Z
05-12733-12166,"Feb 18, 2025",186965905884,surplusspectra,Dell OptiPlex 5060 SFF i5-8500 3.0GHz 8GB 120GB SSD WIN11 Desktop PC,99.99,USD,1,US $99.99,,,https://i.ebayimg.com/images/g/vG4AAOSw0w9ntIQL/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186965905884&txnId=2616471733008&txnDate=2025-02-18T16:49:49Z
17-12717-49807,"Feb 18, 2025",186899768115,surplusspectra,"Lot of 3 Samsung 200GB 2.5"" SAS MZ-6ER2000/0G3 SSD Solid State Drives ",25.0,USD,1,US $25.00,,,https://i.ebayimg.com/images/g/a~YAAOSw~u5nioax/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186899768115&txnId=2616446524008&txnDate=2025-02-18T12:30:22Z
16-12718-68554,"Feb 18, 2025",186943978529,surplusspectra,"Lot of 3 Mixed Brand Model 400GB SATA 2.5"" SSD Solid State Drive",40.0,USD,1,US $40.00,,,https://i.ebayimg.com/images/g/LfIAAOSwNiRnqkto/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=186943978529&txnId=2616446486008&txnDate=2025-02-18T12:29:11Z
17-12716-91051,"Feb 17, 2025",167323792248,skywalkerog123,Gigabyte GeForce RTX 2060 6GB GDDR6 GPU,129.85,USD,1,US $129.85,,,https://i.ebayimg.com/images/g/TToAAOSw0gJntDTm/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167323792248&txnId=2490491385006&txnDate=2025-02-18T07:51:49Z
17-12716-62761,"Feb 17, 2025",352355211538,vrassets,"Dell XPS 8910 8920 8930 3.5"" Hard Drive HDD Caddy Bracket 13P1-4ZN0301 5YM97",6.84,USD,1,US $6.84,,,https://i.ebayimg.com/images/g/mEcAAOSwA8dnj4fE/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=352355211538&txnId=1582650161022&txnDate=2025-02-18T04:54:52Z
19-12714-32724,"Feb 17, 2025",256528952808,e-wholesales,LOT 10 x AC600+BT 600Mbps Mini USB WiFi Wireless + Bluetooth 5.0 Adapter 2.4G 5G,49.99,USD,1,US $49.99,,,https://i.ebayimg.com/images/g/B58AAOSwdppmWTxh/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=256528952808&txnId=3163716445015&txnDate=2025-02-18T04:54:18Z
07-12728-59504,"Feb 17, 2025",316313095531,jospre93,MSI GeForce RTX 2060 8GB Super Ventus GDDR6 Graphics Card (G206SVPC),126.25,USD,1,US $126.25,,,https://i.ebayimg.com/images/g/a-oAAOSwYCRns9sH/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=316313095531&txnId=1472489868021&txnDate=2025-02-18T04:32:00Z
07-12728-59261,"Feb 17, 2025",286337012141,ph6588,DELL NVIDIA GeForce GTX 1080 8GB GDDR5X Graphics Card 0XHY8P XHY8P,104.5,USD,1,US $104.50,,,https://i.ebayimg.com/images/g/2aUAAeSwn5Znsw38/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=286337012141&txnId=2651926779018&txnDate=2025-02-18T04:31:05Z
06-12729-71430,"Feb 17, 2025",316313113700,jospre93,MSI NVIDIA GeForce GTX 1660 Ti 6GB GDDR6 Graphics Card,111.52,USD,1,US $111.52,,,https://i.ebayimg.com/images/g/Jf8AAOSwUy9ns92h/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=MSI+NVIDIA+GeForce+GTX+1660+Ti+6GB+GDDR6+Graphics+Card&_id=316313113700&
18-12715-21487,"Feb 17, 2025",176854846870,sunshineislandpicker,EVGA GeForce RTX 2060 KO ULTRA GAMING 6 GB GDDR6 PCIx 3.0 GPU 06G-P4-2068-KR,139.99,USD,1,US $139.99,,,https://i.ebayimg.com/images/g/Jy8AAeSweE5ns-w2/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=176854846870&txnId=2680403008007&txnDate=2025-02-18T02:50:49Z
21-12707-27387,"Feb 16, 2025",156706208043,wojiapanpan_4,Gigabyte GeForce RTX 2060 6GB GDDR6 Graphics Card - GVN2060D66GD,145.99,USD,1,US $145.99,,,https://i.ebayimg.com/images/g/FiEAAOSwjs1nsY-3/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156706208043&txnId=2524702415005&txnDate=2025-02-17T05:40:44Z
